runid,pa_i,seed,method,vif,mrmr,boruta,dredge,parsimony
10516,pa_i90,2,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10517,pa_i90,2,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10518,pa_i90,2,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10519,pa_i90,2,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10520,pa_i90,2,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10521,pa_i90,2,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10522,pa_i90,2,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10523,pa_i90,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10524,pa_i90,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10525,pa_i90,2,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10526,pa_i90,2,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10527,pa_i90,2,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10528,pa_i90,2,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10529,pa_i90,3,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10530,pa_i90,3,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10531,pa_i90,3,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10532,pa_i90,3,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10533,pa_i90,3,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10534,pa_i90,3,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10535,pa_i90,3,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10536,pa_i90,3,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10537,pa_i90,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10538,pa_i90,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10539,pa_i90,3,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10540,pa_i90,3,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10541,pa_i90,3,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10542,pa_i90,3,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10543,pa_i90,4,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10544,pa_i90,4,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10545,pa_i90,4,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10546,pa_i90,4,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10547,pa_i90,4,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10548,pa_i90,4,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10549,pa_i90,4,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10550,pa_i90,4,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10551,pa_i90,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10552,pa_i90,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10553,pa_i90,4,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10554,pa_i90,4,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10555,pa_i90,4,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10556,pa_i90,4,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10557,pa_i90,5,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10558,pa_i90,5,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10559,pa_i90,5,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10560,pa_i90,5,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10561,pa_i90,5,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10562,pa_i90,5,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10563,pa_i90,5,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10564,pa_i90,5,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10565,pa_i90,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10566,pa_i90,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10567,pa_i90,5,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10568,pa_i90,5,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10569,pa_i90,5,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10570,pa_i90,5,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10571,pa_i90,6,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10572,pa_i90,6,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10573,pa_i90,6,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10574,pa_i90,6,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10575,pa_i90,6,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10576,pa_i90,6,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10577,pa_i90,6,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10578,pa_i90,6,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10579,pa_i90,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10580,pa_i90,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10581,pa_i90,6,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10582,pa_i90,6,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10583,pa_i90,6,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10584,pa_i90,6,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10585,pa_i90,7,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10586,pa_i90,7,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10587,pa_i90,7,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10588,pa_i90,7,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10589,pa_i90,7,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10590,pa_i90,7,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10591,pa_i90,7,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10592,pa_i90,7,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10593,pa_i90,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10594,pa_i90,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10595,pa_i90,7,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10596,pa_i90,7,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10597,pa_i90,7,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10598,pa_i90,7,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10599,pa_i90,8,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10600,pa_i90,8,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10601,pa_i90,8,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10602,pa_i90,8,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10603,pa_i90,8,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10604,pa_i90,8,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10605,pa_i90,8,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10606,pa_i90,8,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10607,pa_i90,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10608,pa_i90,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10609,pa_i90,8,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10610,pa_i90,8,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10611,pa_i90,8,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10612,pa_i90,8,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10613,pa_i90,9,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10614,pa_i90,9,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10615,pa_i90,9,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10616,pa_i90,9,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10617,pa_i90,9,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10618,pa_i90,9,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10619,pa_i90,9,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10620,pa_i90,9,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10621,pa_i90,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10622,pa_i90,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10623,pa_i90,9,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10624,pa_i90,9,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10625,pa_i90,9,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10626,pa_i90,9,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10627,pa_i90,10,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10628,pa_i90,10,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10629,pa_i90,10,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10630,pa_i90,10,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10631,pa_i90,10,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10632,pa_i90,10,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10633,pa_i90,10,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10634,pa_i90,10,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10635,pa_i90,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10636,pa_i90,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10637,pa_i90,10,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10638,pa_i90,10,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10639,pa_i90,10,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10640,pa_i90,10,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10641,pa_i91,1,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10642,pa_i91,1,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10643,pa_i91,1,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10644,pa_i91,1,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10645,pa_i91,1,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10646,pa_i91,1,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10647,pa_i91,1,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10648,pa_i91,1,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10649,pa_i91,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10650,pa_i91,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10651,pa_i91,1,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10652,pa_i91,1,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10653,pa_i91,1,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10654,pa_i91,1,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10655,pa_i91,2,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10656,pa_i91,2,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10657,pa_i91,2,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10658,pa_i91,2,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10659,pa_i91,2,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10660,pa_i91,2,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10661,pa_i91,2,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10662,pa_i91,2,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10663,pa_i91,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10664,pa_i91,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10665,pa_i91,2,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10666,pa_i91,2,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10667,pa_i91,2,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10668,pa_i91,2,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10669,pa_i91,3,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10670,pa_i91,3,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10671,pa_i91,3,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10672,pa_i91,3,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10673,pa_i91,3,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10674,pa_i91,3,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10675,pa_i91,3,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10676,pa_i91,3,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10677,pa_i91,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10678,pa_i91,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10679,pa_i91,3,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10680,pa_i91,3,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10681,pa_i91,3,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10682,pa_i91,3,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10683,pa_i91,4,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10684,pa_i91,4,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10685,pa_i91,4,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10686,pa_i91,4,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10687,pa_i91,4,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10688,pa_i91,4,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10689,pa_i91,4,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10690,pa_i91,4,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10691,pa_i91,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10692,pa_i91,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10693,pa_i91,4,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10694,pa_i91,4,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10695,pa_i91,4,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10696,pa_i91,4,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10697,pa_i91,5,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10698,pa_i91,5,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10699,pa_i91,5,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10700,pa_i91,5,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10701,pa_i91,5,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10702,pa_i91,5,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10703,pa_i91,5,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10704,pa_i91,5,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10705,pa_i91,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10706,pa_i91,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10707,pa_i91,5,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10708,pa_i91,5,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10709,pa_i91,5,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10710,pa_i91,5,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10711,pa_i91,6,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10712,pa_i91,6,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10713,pa_i91,6,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10714,pa_i91,6,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10715,pa_i91,6,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10716,pa_i91,6,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10717,pa_i91,6,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10718,pa_i91,6,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10719,pa_i91,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10720,pa_i91,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10721,pa_i91,6,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10722,pa_i91,6,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10723,pa_i91,6,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10724,pa_i91,6,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10725,pa_i91,7,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10726,pa_i91,7,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10727,pa_i91,7,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10728,pa_i91,7,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10729,pa_i91,7,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10730,pa_i91,7,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10731,pa_i91,7,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10732,pa_i91,7,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10733,pa_i91,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10734,pa_i91,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10735,pa_i91,7,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10736,pa_i91,7,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10737,pa_i91,7,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10738,pa_i91,7,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10739,pa_i91,8,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10740,pa_i91,8,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10741,pa_i91,8,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10742,pa_i91,8,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10743,pa_i91,8,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10744,pa_i91,8,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10745,pa_i91,8,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10746,pa_i91,8,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10747,pa_i91,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10748,pa_i91,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10749,pa_i91,8,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10750,pa_i91,8,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10751,pa_i91,8,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10752,pa_i91,8,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10753,pa_i91,9,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10754,pa_i91,9,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10755,pa_i91,9,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10756,pa_i91,9,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10757,pa_i91,9,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10758,pa_i91,9,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10759,pa_i91,9,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10760,pa_i91,9,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10761,pa_i91,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10762,pa_i91,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10763,pa_i91,9,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10764,pa_i91,9,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10765,pa_i91,9,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10766,pa_i91,9,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10767,pa_i91,10,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10768,pa_i91,10,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10769,pa_i91,10,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10770,pa_i91,10,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10771,pa_i91,10,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10772,pa_i91,10,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10773,pa_i91,10,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10774,pa_i91,10,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10775,pa_i91,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10776,pa_i91,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10777,pa_i91,10,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10778,pa_i91,10,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10779,pa_i91,10,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10780,pa_i91,10,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10781,pa_i93,1,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10782,pa_i93,1,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10783,pa_i93,1,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10784,pa_i93,1,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10785,pa_i93,1,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10786,pa_i93,1,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10787,pa_i93,1,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10788,pa_i93,1,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10789,pa_i93,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10790,pa_i93,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10791,pa_i93,1,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10792,pa_i93,1,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10793,pa_i93,1,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10794,pa_i93,1,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10795,pa_i93,2,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10796,pa_i93,2,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10797,pa_i93,2,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10798,pa_i93,2,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10799,pa_i93,2,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10800,pa_i93,2,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10801,pa_i93,2,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10802,pa_i93,2,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10803,pa_i93,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10804,pa_i93,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10805,pa_i93,2,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10806,pa_i93,2,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10807,pa_i93,2,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10808,pa_i93,2,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10809,pa_i93,3,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10810,pa_i93,3,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10811,pa_i93,3,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10812,pa_i93,3,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10813,pa_i93,3,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10814,pa_i93,3,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10815,pa_i93,3,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10816,pa_i93,3,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10817,pa_i93,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10818,pa_i93,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10819,pa_i93,3,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10820,pa_i93,3,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10821,pa_i93,3,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10822,pa_i93,3,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10823,pa_i93,4,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10824,pa_i93,4,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10825,pa_i93,4,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10826,pa_i93,4,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10827,pa_i93,4,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10828,pa_i93,4,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10829,pa_i93,4,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10830,pa_i93,4,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10831,pa_i93,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10832,pa_i93,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10833,pa_i93,4,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10834,pa_i93,4,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10835,pa_i93,4,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10836,pa_i93,4,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10837,pa_i93,5,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10838,pa_i93,5,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10839,pa_i93,5,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10840,pa_i93,5,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
10841,pa_i93,5,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
10842,pa_i93,5,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
10843,pa_i93,5,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
10844,pa_i93,5,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
10845,pa_i93,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
10846,pa_i93,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
10847,pa_i93,5,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
10848,pa_i93,5,RF,TRUE,FALSE,FALSE,FALSE,FALSE
10849,pa_i93,5,RF,FALSE,TRUE,FALSE,FALSE,FALSE
10850,pa_i93,5,RF,FALSE,FALSE,TRUE,FALSE,FALSE
10851,pa_i93,6,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
10852,pa_i93,6,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
10853,pa_i93,6,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
10854,pa_i93,6,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
